0.236843651,-0.792738985,-0.79279166,-2.648569918,-1.032947007,-2.648283243,-0.932649109,-2.643911817,-0.932523498,-2.655911625,-1.106452095,-2.656058593,-1.046982469,-2.645320206,-1.047154605
0.253612806,-0.436617583,-0.79279166,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.267691582,-0.493752325,-0.436726736,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
0.265014264,-0.735881596,-0.493852417,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.294438645,-0.167862412,-0.735943288,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.290612039,-0.711474522,-0.168014188,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.271243927,-0.381424312,-0.711540085,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
0.259176404,-0.536464705,-0.381542219,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
-0.884730698,-0.453813476,-0.707103139,0.006683807,-0.281840485,0.011041224,0.028318891,0.002364775,-0.394397776,0.007141907,-0.26411933,0.012320863,-0.347544986,0.002089209,0.087216443
-0.932230242,0.215994303,-0.453919902,0.003021649,-0.018427377,0.012028004,0.033179726,-0.005881133,0.663544291,0.003970706,-0.143971359,0.004830514,-0.304993527,0.00312905,-0.020447223
-0.974975915,0.115037768,0.21578165,-0.007999137,1.113248619,0.003587827,-0.332847476,-0.019414283,2.784712353,-0.001114296,0.188210859,0.002670585,-0.02009739,-0.004847448,0.683617337
-0.972977721,-0.750303958,0.114841126,-0.01435138,1.425779335,0.002364775,-0.394397776,-0.031018746,-0.004617272,-0.003285793,0.455315921,0.003698397,-0.06536598,-0.010191978,1.091472362
-0.951441634,-0.335383695,-0.750363363,-0.013237991,0.113640516,-0.005881133,0.663544291,-0.020616232,-1.327758788,-0.002575928,0.263343591,0.005344993,0.18803639,-0.01040156,0.226194441
-0.949848303,-0.758901905,-0.335508903,-0.009235449,-0.147483076,-0.019414283,2.784712353,0.001151456,-0.24820169,-0.001940816,0.077878883,0.00565036,0.196749554,-0.009503727,-0.14809499
-0.96840669,-0.398620205,-0.758959946,-0.012909539,-0.539363327,-0.031018746,-0.004617272,0.005881166,-0.114552678,-0.004258279,0.072667103,0.000837249,-0.043630381,-0.009363123,-0.113957183
-0.943252958,-0.258556881,-0.398735385,-0.009245305,-0.526503913,-0.020616232,-1.327758788,0.00253643,0.009500659,-0.004185279,0.036251899,0.002089209,0.087216443,-0.010536149,-0.50582719
-0.94355334,-0.786359864,-0.258694274,0.002001215,-0.118950545,0.001151456,-0.24820169,0.002864811,0.321320434,-0.001322931,0.000519909,0.00312905,-0.020447223,-0.005851472,-0.515705067
-0.937480398,-0.663769786,-0.78641355,0.006619137,-0.168092224,0.005881166,-0.114552678,0.007355579,-0.935244738,-0.001360623,-0.019037743,-0.004847448,0.683617337,0.002205171,-0.091609833
-0.914442401,-0.303488086,-0.663842914,0.007178559,0.354249492,0.00253643,0.009500659,0.011785987,0.070592922,-0.001166726,-0.019024171,-0.010191978,1.091472362,0.008131223,0.151190097
-0.918203707,-0.712861287,-0.303618353,0.006775981,0.697457484,0.002864811,0.321320434,0.010672466,0.619005585,-0.001454495,-0.100714387,-0.01040156,0.226194441,0.007778177,0.371589192
-0.916323054,-0.752800136,-0.71292663,0.008236136,-0.331916914,0.007355579,-0.935244738,0.009108861,-3.937313306,-0.002017556,-0.131974393,-0.009503727,-0.14809499,0.005640541,0.247182978
-0.869685475,0.197688997,-0.752859145,0.012315164,0.360443838,0.011785987,0.070592922,0.012837535,0.984945294,0.000810451,0.10491963,-0.009363123,-0.113957183,0.011117967,0.442426984
-0.890424897,-0.352302235,0.197479247,0.012379172,0.506459069,0.010672466,0.619005585,0.014057734,1.738443693,0.001058591,0.122994252,-0.010536149,-0.50582719,0.012705253,0.32619226
-0.912509508,-0.323734864,-0.35242476,0.007592272,-0.464677097,0.009108861,-3.937313306,0.00609773,-3.22742659,0.000586934,-0.003691055,-0.005851472,-0.515705067,0.007011759,-0.195657016
-0.890477137,-0.324844276,-0.323861919,0.004723451,-0.179434987,0.012837535,0.984945294,-0.003248928,-0.386782276,0.004355367,0.00024171,0.002205171,-0.091609833,0.006471391,-0.280816912
-0.830230945,0.486690945,-0.324971156,0.010749438,0.512146341,0.014057734,1.738443693,0.007500143,0.906309305,0.009498926,0.198457983,0.008131223,0.151190097,0.010832415,0.376121655
-0.867830942,0.00576064,0.486435362,0.013073408,0.453902346,0.00609773,-3.22742659,0.019947783,0.826284685,0.009454011,0.236232612,0.007778177,0.371589192,0.011082182,0.512001312
-0.86160128,-0.660441548,0.005581328,0.005407625,-0.156991989,-0.003248928,-0.386782276,0.014046324,-1.762037187,0.00715254,0.035765386,0.005640541,0.247182978,0.008620523,-0.286052744
-0.846007533,-0.461579363,-0.660515205,0.004976313,0.053344674,0.007500143,0.906309305,0.002473075,-0.450530611,0.0087151,-0.037617967,0.011117967,0.442426984,0.006386727,-0.037974266
-0.783893748,0.526352441,-0.461684558,0.016325751,0.291234149,0.019947783,0.826284685,0.012760734,0.688673247,0.01161705,0.166165802,0.012705253,0.32619226,0.010563959,0.524922713
-0.764238314,-0.375322544,0.526090567,0.024027315,0.442110396,0.014046324,-1.762037187,0.033759728,1.560163937,0.013913099,0.392371012,0.007011759,-0.195657016,0.020580929,0.661848962
-0.735257976,-0.177292418,-0.375441418,0.020768552,0.640882222,0.002473075,-0.450530611,0.038866612,-1.480460936,0.015595547,0.406676923,0.006471391,-0.280816912,0.02446677,0.344578759
-0.754782809,-0.378096075,-0.177442698,0.019297123,0.241161083,0.012760734,0.688673247,0.025716886,-0.678765488,0.01469639,0.253462763,0.010832415,0.376121655,0.018437577,0.221990289
-0.752588714,-0.746143662,-0.378214509,0.02036107,-0.393980347,0.033759728,1.560163937,0.007363037,-0.322633242,0.013114226,0.083746123,0.011082182,0.512001312,0.015063634,-0.056424605
-0.764682357,-0.535909999,-0.746203726,0.017301679,-0.629545411,0.038866612,-1.480460936,-0.003147883,-0.340706731,0.012687483,-0.022174486,0.008620523,-0.286052744,0.016556713,-0.371857765
-0.813514031,0.244284321,-0.536003405,0.004652163,-0.249281808,0.025716886,-0.678765488,-0.015532131,1.45885988,0.008257961,-0.058645894,0.006386727,-0.037974266,0.010040022,-0.432052867
-0.773680758,0.053188023,0.244067181,-0.003480542,0.269663659,0.007363037,-0.322633242,-0.014035249,1.827353876,0.006826329,-0.063919731,0.010563959,0.524922713,0.003283878,-0.235403743
-0.78706735,-0.50845204,0.05300119,-0.005418357,-0.212469611,-0.003147883,-0.340706731,-0.007684282,-1.860264941,0.00950409,-0.170278897,0.020580929,0.661848962,-0.000962923,0.011988084
-0.831785096,0.156918089,-0.508549801,-0.01142466,0.132793443,-0.015532131,1.45885988,-0.007261065,0.137639381,0.007210065,-0.230105943,0.02446677,0.344578759,-0.009087357,0.229614599
-0.834697496,-0.73088924,0.156714805,-0.014123825,0.261774909,-0.014035249,1.827353876,-0.014214137,0.247345084,0.002113622,-0.099045968,0.018437577,0.221990289,-0.013423219,0.296368294
-0.899135976,0.575721296,-0.730951724,-0.01931243,0.612911591,-0.007684282,-1.860264941,-0.031154501,0.37713665,-0.001387534,0.09463447,0.015063634,-0.056424605,-0.017258591,0.620632778
-0.89387276,-0.680965679,0.575451593,-0.019288819,0.734920502,-0.007261065,0.137639381,-0.031450694,0.29850765,-0.002460451,0.18811266,0.016556713,-0.371857765,-0.021169608,0.514910948
-0.882419062,-0.549500301,-0.68103608,-0.017105862,-0.003535868,-0.014214137,0.247345084,-0.020051273,-1.105869403,-0.002658535,0.158243048,0.010040022,-0.432052867,-0.015302555,0.138626345
-0.856847407,-0.249681581,-0.549591552,-0.016347741,-0.51036998,-0.031154501,0.37713665,-0.001012796,-0.441927696,-0.004238369,0.09175577,0.003283878,-0.235403743,-0.011881802,-0.17530961
-0.850865886,-0.665711258,-0.249820381,-0.008197719,-0.350602297,-0.031450694,0.29850765,0.016086603,0.22951134,-0.0061922,0.01104618,-0.000962923,0.011988084,-0.011599907,-0.475650083
-0.838824484,-0.537019411,-0.665784078,-0.002162692,-0.107547225,-0.020051273,-1.105869403,0.01648125,-1.143779058,-0.007390506,-0.102500426,-0.009087357,0.229614599,-0.005621786,-0.276265047
-0.86316849,-0.275752774,-0.537112641,0.002986581,-0.184969206,-0.001012796,-0.441927696,0.00703694,-0.241997228,-0.00825939,-0.144286424,-0.013423219,0.296368294,-0.002836872,-0.119284246
-0.87485727,-0.544507945,-0.27588744,0.005166551,-0.343998807,0.016086603,0.22951134,-0.005676663,0.549142389,-0.009018619,-0.140163039,-0.017258591,0.620632778,-0.000336631,-0.263640463
-0.865179744,-0.587220325,-0.544599988,0.003408054,-0.319575792,0.01648125,-1.143779058,-0.009352143,-0.645215341,-0.008745601,-0.201089185,-0.021169608,0.514910948,0.004255917,-0.311724784
-0.825294231,0.054297435,-0.587305594,0.004571177,0.123983542,0.00703694,-0.241997228,0.002142227,0.648030516,-0.004426759,-0.132004631,-0.015302555,0.138626345,0.006910688,-0.095144559
-0.814480477,-0.563090604,0.054110426,0.00635358,0.743801362,-0.005676663,0.549142389,0.018353973,1.112619458,-0.002083106,-0.135570233,-0.011881802,-0.17530961,0.007996179,0.401588395
-0.863991276,0.258706683,-0.5631797,0.00104747,0.509549742,-0.009352143,-0.645215341,0.011557717,-0.038388944,-0.004682607,-0.294884988,-0.011599907,-0.475650083,0.002344743,0.42638143
-0.815499164,0.23707314,0.258487256,0.002094866,0.180603852,0.002142227,0.648030516,0.002047394,0.060632632,-0.002413084,-0.118690609,-0.005621786,-0.276265047,0.000814156,0.242200019
-0.819364951,-0.710642463,0.236857144,0.009571378,-0.033043727,0.018353973,1.112619458,0.000905176,0.034425452,0.001260301,0.086612659,-0.002836872,-0.119284246,0.005340149,0.165663679
-0.826978983,-0.631042118,-0.710708157,0.008713226,-0.368585589,0.011557717,-0.038388944,0.005920863,-0.862605081,0.003498026,-0.041419207,-0.000336631,-0.263640463,0.007300978,-0.185053368
-0.857826914,-0.137630922,-0.631120437,0.000524791,-0.068373323,0.002047394,0.060632632,-0.000977825,-0.232664159,0.004323375,-0.197722623,0.004255917,-0.311724784,0.004390113,-0.243340683
-0.78560462,0.741023754,-0.137787492,-0.000336844,0.437260818,0.000905176,0.034425452,-0.001577469,1.127916141,0.005305343,-0.009744648,0.006910688,-0.095144559,0.003726252,0.18335432
-0.800871864,-0.468513191,0.740727835,0.008444322,0.131527243,0.005920863,-0.862605081,0.010948434,3.029716599,0.006083641,0.165020435,0.007996179,0.401588395,0.004205825,0.363785292
-0.775274089,-0.249126875,-0.468617286,0.009514488,0.050088279,-0.000977825,-0.232664159,0.020026526,-1.146991595,0.005231111,0.237041328,0.002344743,0.42638143,0.008069965,0.027498246
-0.750969263,-0.276584834,-0.249265763,0.009973738,0.469488847,-0.001577469,1.127916141,0.021464761,-0.361753642,0.006473726,0.400092428,0.000814156,0.242200019,0.01204818,0.267147343
-0.704188023,0.200739881,-0.276719367,0.017453915,0.859318401,0.010948434,3.029716599,0.023938595,0.61088345,0.009754914,0.598107449,0.005340149,0.165663679,0.014113327,0.794242723
-0.712024077,-0.626327115,0.200529647,0.024430894,0.051307132,0.020026526,-1.146991595,0.028722611,0.00786088,0.012680154,0.429165872,0.007300978,-0.185053368,0.017948415,0.636865903
-0.700061035,-0.53868353,-0.626406181,0.020912826,-0.247869808,0.021464761,-0.361753642,0.020375006,-1.204364013,0.012877436,0.173114681,0.004390113,-0.243340683,0.021163496,-0.235305684
-0.756885483,0.414024428,-0.538776496,0.011580469,-0.156237048,0.023938595,0.61088345,-0.000313926,0.135677539,0.009112856,0.056073893,0.003726252,0.18335432,0.014343287,-0.290652588
-0.707949329,0.246503146,0.413780369,0.009823584,-0.419577106,0.028722611,0.00786088,-0.008437356,0.986120647,0.006783512,0.048932313,0.004205825,0.363785292,0.009273937,-0.211644683
-0.725136406,-0.427742283,0.246285654,0.008159871,-0.256138825,0.020375006,-1.204364013,-0.003612266,-0.844363289,0.009454612,-0.028067113,0.008069965,0.027498246,0.010777253,-0.375575689
-0.726690557,-0.759733964,-0.427852844,0.00029059,-0.156943845,-0.000313926,0.135677539,0.000888657,-0.680415676,0.008748711,-0.099840455,0.01204818,0.267147343,0.005593958,-0.284887551
-0.789640187,0.544103041,-0.759791874,-0.008684924,0.492999431,-0.008437356,0.986120647,-0.008932394,0.38897531,0.00453646,-0.052727648,0.014113327,0.794242723,-0.004566575,0.285189868
-0.848201628,0.450912393,0.543838352,-0.019539776,1.531593201,-0.003612266,-0.844363289,-0.035671787,2.028797932,0.000323669,0.009330956,0.017948415,0.636865903,-0.016482881,1.448076194
-0.823152377,-0.260775706,0.450662484,-0.018593689,1.242705322,0.000888657,-0.680415676,-0.038044991,-0.713258751,0.000510378,-0.036233481,0.021163496,-0.235305684,-0.019247401,1.124024574
-0.800362521,-0.308757795,-0.260912747,-0.01385419,-0.058713455,-0.008932394,0.38897531,-0.018842237,-1.001072255,0.000754806,-0.072210749,0.014343287,-0.290652588,-0.012444517,0.057216925
-0.799866237,-0.782199567,-0.308887226,-0.0147843,-0.336966363,-0.035671787,2.028797932,0.006758326,-0.264595786,-0.000521607,0.014653689,0.009273937,-0.211644683,-0.010219411,-0.137658116
-0.865401766,0.599018958,-0.782253913,-0.018990813,-0.344715844,-0.038044991,-0.713258751,0.001112823,0.468512917,-0.00337585,0.162735105,0.010777253,-0.375575689,-0.017689253,-0.175968337
-0.880786551,-0.466017013,0.59874556,-0.020621021,-0.135874581,-0.018842237,-1.001072255,-0.022474841,1.23990334,-0.008335944,0.321057334,0.005593958,-0.284887551,-0.022501018,-0.195399251
-0.920450042,0.049582432,-0.466121504,-0.014757436,0.451199834,0.006758326,-0.264595786,-0.036503137,-0.698476723,-0.013115953,0.314933926,-0.004566575,0.285189868,-0.021932338,-0.015390162
-0.868092144,0.319169662,0.049396171,-0.010718445,0.446211851,0.001112823,0.468512917,-0.022559751,-0.41545077,-0.014159187,0.117444974,-0.016482881,1.448076194,-0.011727699,0.207850375
-0.845328408,-0.309312502,0.318940646,-0.008292218,-0.25857578,-0.022474841,1.23990334,0.006086231,0.235446332,-0.011516214,-0.100836551,-0.019247401,1.124024574,-0.003313408,-0.025859739
-0.790110351,0.379909995,-0.309441845,-0.00326929,-0.090238347,-0.036503137,-0.698476723,0.031500537,0.450264368,-0.006878333,-0.099550492,-0.012444517,0.057216925,-0.000948971,0.015551786
-0.81338343,-0.29849573,0.379671346,0.005759843,0.154354708,-0.022559751,-0.41545077,0.035176004,-0.395350315,-0.005375658,-0.13258837,-0.010219411,-0.137658116,-0.000260262,-0.003390177
-0.819430251,-0.664324492,-0.298626789,0.010615584,0.08951974,0.006086231,0.235446332,0.01522004,-0.639153485,-0.007787092,-0.232973766,-0.017689253,-0.175968337,0.002591581,-0.018610916
-0.866237611,0.201294587,-0.664397532,0.010811148,-0.36947542,0.031500537,0.450264368,-0.009256362,0.030073031,-0.00912893,-0.257805636,-0.022501018,-0.195399251,0.004828799,0.002943477
-0.906658588,0.065668913,0.201084266,0.001456553,-0.099731509,0.035176004,-0.395350315,-0.030906366,1.016247799,-0.010057473,-0.13697813,-0.021932338,-0.015390162,0.002263661,-0.120617593
-0.910602735,-0.708978344,0.065480101,-0.009612083,0.422864926,0.01522004,-0.639153485,-0.033493016,-0.282504269,-0.007059414,0.10157646,-0.011727699,0.207850375,-0.002285521,0.069880112
-0.944807108,-0.066351171,-0.709044303,-0.020260086,0.356966473,-0.009256362,0.030073031,-0.031254734,-0.783792664,-0.007281816,0.237184456,-0.003313408,-0.025859739,-0.011286696,0.432963299
-0.924838232,-0.368666069,-0.066519046,-0.02460085,-0.134447645,-0.030906366,1.016247799,-0.018125809,-0.168896798,-0.009782969,0.13655512,-0.000948971,0.015551786,-0.01859664,0.129303356
-0.904856295,-0.368388716,-0.368785999,-0.018308501,-0.530591814,-0.033493016,-0.282504269,-0.002369822,-0.040886585,-0.009143275,-0.080771264,-0.000260262,-0.003390177,-0.018021786,-0.363489762
-0.947197105,0.106439821,-0.36850869,-0.01569849,-0.495753941,-0.031254734,-0.783792664,0.000649479,0.190636512,-0.007478889,0.005951245,0.002591581,-0.018610916,-0.017606734,-0.411439813
-0.919091793,-0.195875077,0.106244543,-0.008905255,-0.187564235,-0.018125809,-0.168896798,0.000651771,0.091391059,-0.004832916,0.092923187,0.004828799,0.002943477,-0.014664,-0.465934866
-0.954915618,-0.031959384,-0.19602241,-0.005455335,0.011671446,-0.002369822,-0.040886585,-0.008595313,-0.116521448,-0.002940764,0.078690565,0.002263661,-0.120617593,-0.00827029,-0.195755444
-0.932883247,-0.324844276,-0.032132714,-0.003138172,0.048951791,0.000649479,0.190636512,-0.006936718,-0.164128705,-0.004024394,0.07410069,-0.002285521,0.069880112,-0.005830479,0.007577645
-0.961367302,-0.187831836,-0.324971156,-0.002386874,0.143196388,0.000651771,0.091391059,-0.005420157,-0.181873546,-0.007343216,0.045258227,-0.011286696,0.432963299,-0.003224575,0.053052918
-0.981701861,-0.360900182,-0.187980445,-0.011045597,0.182325071,-0.008595313,-0.116521448,-0.013518281,0.342273679,-0.012509885,-0.08421997,-0.01859664,0.129303356,-0.006120203,0.437813937
-1.033772437,0.313067894,-0.361021343,-0.015902913,1.01817238,-0.006936718,-0.164128705,-0.02492161,1.240143621,-0.016797572,-0.091537683,-0.018021786,-0.363489762,-0.015514385,0.972354588
-0.96844587,0.594581308,0.312839846,-0.013274833,0.560771024,-0.005420157,-0.181873546,-0.021250125,0.670172925,-0.015133235,-0.168493126,-0.017606734,-0.411439813,-0.01255757,0.533779898
-1.049300883,0.924354164,0.594308614,-0.014143694,0.18825143,-0.013518281,0.342273679,-0.014775881,0.226875925,-0.01371175,-0.127639729,-0.014664,-0.465934866,-0.012726209,0.194500982
-1.062439333,-0.513721749,0.92402917,-0.022224757,0.244457617,-0.02492161,1.240143621,-0.01943537,0.438317057,-0.014119574,0.203500939,-0.00827029,-0.195755444,-0.020194187,0.332265515
-1.123952353,0.513594198,-0.513818674,-0.029135862,0.351200641,-0.021250125,0.670172925,-0.037236444,-0.088465183,-0.015477709,0.482034776,-0.005830479,0.007577645,-0.025409799,0.441633907
-1.188286353,0.573502471,0.513334347,-0.037167941,0.714908467,-0.014775881,0.226875925,-0.060365852,0.280340927,-0.019303093,0.74152064,-0.003224575,0.053052918,-0.035968717,0.647280427
-1.168565619,-0.373935778,0.57323312,-0.034824094,0.584148952,-0.01943537,0.438317057,-0.050540739,-0.135414307,-0.0207231,0.562756892,-0.006120203,0.437813937,-0.035939372,0.394248898
-1.181377566,-0.520655577,-0.374054872,-0.036069807,-0.266310377,-0.037236444,-0.088465183,-0.034840598,-1.327954135,-0.022331176,0.204419057,-0.015514385,0.972354588,-0.029540751,0.086063592
-1.154604383,-0.224165095,-0.520751403,-0.033733702,-0.465980188,-0.060365852,0.280340927,-0.005212231,-0.310973107,-0.020991556,0.070120325,-0.01255757,0.533779898,-0.030081348,-0.286423955
-1.121092194,-0.081050886,-0.224307941,-0.017631701,-0.392773114,-0.050540739,-0.135414307,0.01824058,0.612832098,-0.017948794,-0.045584849,-0.012726209,0.194500982,-0.023646671,-0.487046154
-1.09269956,-0.189773308,-0.08121643,-0.003015629,-0.161712199,-0.034840598,-1.327954135,0.031001689,1.758547578,-0.015079251,-0.113380064,-0.020194187,0.332265515,-0.009483551,-0.255673514
-1.058194804,-0.059972049,-0.189921609,0.017965639,0.40458598,-0.005212231,-0.310973107,0.041823692,0.096541209,-0.011784354,-0.149294952,-0.025409799,0.441633907,0.003356803,0.085063001
-1.112603136,0.362714102,-0.060140936,0.020853247,0.229386341,0.01824058,0.612832098,0.023452054,-0.114512974,-0.012499978,-0.187733727,-0.035968717,0.647280427,0.013466766,0.192319489
-1.077210294,-0.041112037,0.36247818,0.017884962,-0.360584223,0.031001689,1.758547578,0.005256588,-0.125412196,-0.011222767,-0.174143701,-0.035939372,0.394248898,0.015949918,-0.161527731
-1.047890393,-0.170081237,-0.041283915,0.023216091,-0.304813091,0.041823692,0.096541209,0.005537518,0.15477305,-0.005014762,-0.107515765,-0.029540751,0.086063592,0.021335448,-0.132309761
-1.047002307,-0.773878973,-0.170232661,0.019782965,-0.177775506,0.023452054,-0.114512974,0.016266079,-0.378584485,-0.004268841,-0.159925264,-0.030081348,-0.286423955,0.02271399,-0.291474583
-1.099399386,0.320001722,-0.773934639,0.007290504,-0.048773054,0.005256588,-0.125412196,0.009272122,-0.087116133,-0.005952392,-0.203155927,-0.023646671,-0.487046154,0.012077442,-0.262375918
-1.095794801,-0.716189525,0.319772574,-0.004737821,0.040146438,0.005537518,0.15477305,-0.014938085,0.372687548,-0.003863633,-0.068965062,-0.009483551,-0.255673514,0.001715805,-0.100926271
-1.048569518,0.210169887,-0.71625434,0.002804824,-0.108359416,0.016266079,-0.378584485,-0.010397852,-0.095112651,0.001952825,0.02053979,0.003356803,0.085063001,0.000596538,0.055713571
-1.054629399,-0.664047139,0.209958158,0.009197047,-0.095389397,0.009272122,-0.087116133,0.009122824,-0.11903978,0.009735814,-0.029453436,0.013466766,0.192319489,0.006163145,-0.125673294
-1.008031001,0.196856938,-0.664120223,0.006656716,0.34385267,-0.014938085,0.372687548,0.028272213,-0.103439723,0.01372299,-0.071234493,0.015949918,-0.161527731,0.011596081,0.137216329
-0.997831071,-0.576126201,0.19664732,0.009427139,0.708959016,-0.010397852,-0.095112651,0.029555291,0.161657997,0.01599392,-0.049345387,0.021335448,-0.132309761,0.010864766,0.559738456
-0.977013289,-0.350638116,-0.576213229,0.01812227,0.384354085,0.009122824,-0.11903978,0.027130659,-0.370775453,0.016683107,-0.069138728,0.02271399,-0.291474583,0.010881068,0.69971702
-0.95674403,-0.362286947,-0.350760905,0.027500804,-0.110345568,0.028272213,-0.103439723,0.02675036,-0.384293715,0.015679938,0.092033138,0.012077442,-0.262375918,0.019153784,0.313505607
-0.972050455,-0.467681132,-0.362407889,0.02255932,-0.213026345,0.029555291,0.161657997,0.015826655,-0.173163406,0.012959733,0.146304842,0.001715805,-0.100926271,0.023888043,-0.257514589
-0.925334515,0.199353116,-0.467785359,0.021266001,-0.207451093,0.027130659,-0.370775453,0.015657546,0.206967182,0.01143553,0.23705455,0.000596538,0.055713571,0.022008498,-0.15972043
-0.919274634,-0.664047139,0.199143102,0.022211313,-0.104949514,0.02675036,-0.384293715,0.0178354,0.891487373,0.014605737,0.20862167,0.006163145,-0.125673294,0.022753861,-0.081527888
-0.939504712,-0.363119006,-0.664120223,0.014866385,-0.159377,0.015826655,-0.173163406,0.013935679,-1.271475983,0.014743048,0.046580905,0.011596081,0.137216329,0.01774669,-0.322999799
-0.951650595,-0.534800586,-0.363239816,0.008349751,-0.363044497,0.015657546,0.206967182,0.001227316,-0.525899569,0.010357784,0.015529269,0.010864766,0.559738456,0.009878607,-0.286059671
-1.009506791,0.435935325,-0.534894168,-0.00270974,0.308781507,0.0178354,0.891487373,-0.0227931,0.935704658,0.005870795,-0.017739474,0.010881068,0.69971702,0.001165147,0.05354249
-0.955555562,0.353006743,0.435687791,-0.003566154,0.515319443,0.013935679,-1.271475983,-0.020654088,1.539104862,0.007912713,-0.141793953,0.019153784,0.313505607,-0.002649485,0.298893892
-0.992737636,-0.00311466,0.35277236,-0.004993262,0.005497322,0.001227316,-0.525899569,-0.011160743,-0.598828874,0.010728432,-0.287655776,0.023888043,-0.257514589,-0.001643839,0.133604313
-0.926118121,0.622039267,-0.003292564,-0.007320258,-0.008759996,-0.0227931,0.935704658,0.008411021,0.028061848,0.009782942,-0.224149345,0.022008498,-0.15972043,-0.001815066,0.092664632
-0.898796414,-0.212516264,0.621762218,0.00333344,0.2248243,-0.020654088,1.539104862,0.027955432,0.640463297,0.011997579,-0.129789654,0.022753861,-0.081527888,0.001664748,0.138877543
-0.926731945,-0.199480667,-0.212660958,0.006503053,0.315458367,-0.011160743,-0.598828874,0.024690385,-0.631266382,0.01017817,-0.140210147,0.01774669,-0.322999799,0.002815565,0.162068671
-0.883111247,0.133620427,-0.199627429,0.015004079,-0.047367639,0.008411021,0.028061848,0.021562904,-0.785567675,0.008369524,0.00731184,0.009878607,-0.286059671,0.006885652,0.264857036
-0.825699094,0.426505319,0.133420838,0.025307394,0.309299206,0.027955432,0.640463297,0.022710668,0.718499835,0.011283918,0.379309672,0.001165147,0.05354249,0.021332197,0.384146109
-0.840221913,-0.484322319,0.42625928,0.027818557,0.076798938,0.024690385,-0.631266382,0.030822194,0.486137634,0.011321323,0.508366856,-0.002649485,0.298893892,0.025260685,0.257373569
-0.784938555,0.381296761,-0.484423906,0.028578218,-0.077094757,0.021562904,-0.785567675,0.035370804,-0.996255685,0.012772541,0.455795447,-0.001643839,0.133604313,0.027129594,0.008275169
-0.802830878,-0.412765214,0.381057892,0.022787625,0.180557118,0.022710668,0.718499835,0.022861935,-0.032408297,0.012941781,0.359966891,-0.001815066,0.092664632,0.027374909,-0.082176654
-0.845485129,0.113096296,-0.412878151,0.016782641,-0.417265895,0.030822194,0.486137634,0.003271733,0.081911127,0.00816519,0.152026675,0.001664748,0.138877543,0.01446361,-0.101786723
-0.822042269,-0.29489014,0.112899962,0.013299989,-0.570409216,0.035370804,-0.996255685,-0.007732444,-0.238895361,0.00789405,0.0529549,0.002815565,0.162068671,0.012723901,-0.385106562
-0.865832748,0.137226017,-0.29502177,0.0019391,-0.091543206,0.022861935,-0.032408297,-0.018194464,-0.325864174,0.008348315,-0.003441197,0.006885652,0.264857036,0.009725602,-0.401668549
-0.886728891,-0.348973997,0.137025856,-0.007965009,0.455075357,0.003271733,0.081911127,-0.018965071,0.374514962,0.008540729,-0.168916126,0.021332197,0.384146109,-0.003473911,0.07551578
-0.900716247,-0.495693797,-0.34909705,-0.014835793,0.350659318,-0.007732444,-0.238895361,-0.02196451,-0.20400914,0.007237538,-0.192096913,0.025260685,0.257373569,-0.009569629,0.508283869
-0.985632948,1.010610984,-0.495793581,-0.027396177,0.621874136,-0.018194464,-0.325864174,-0.036777554,0.93603262,0.002515296,-0.072935946,0.027129594,0.008275169,-0.020539813,0.931151037
-0.936579252,0.248999324,1.01027231,-0.025239038,0.493231661,-0.018965071,0.374514962,-0.0316786,0.759530476,-0.000135615,-0.004797079,0.027374909,-0.082176654,-0.026427326,0.354211823
-0.937519579,-0.772769561,0.248781436,-0.019240454,-0.369377924,-0.02196451,-0.20400914,-0.016421967,-1.450818797,-0.001982874,0.057105712,0.01446361,-0.101786723,-0.017926822,-0.156984815
-0.923937086,-0.504291743,-0.772825403,-0.016447771,-0.389878049,-0.036777554,0.93603262,0.00482704,-0.654737694,-0.001448042,0.039137921,0.012723901,-0.385106562,-0.01564703,-0.268919973
