S,,,,,,,,,
0,1,,,,,,,,
0.899999992,0.100000008,,,,,,,C,
0.899999992,0.100000008,,Theta ,k=1,k=2,,,k=1,k=2
0.899999992,0.100000008,,0,11377.51743,5496.275162,,0,0,1
0.949999991,0.050000009,,1,127.1391792,42.94494034,,1,0.05,0.95
0.949999991,0.050000009,,2,127.280595,42.91186924,,2,0.1,0.9
0.949999991,0.050000009,,3,11385.31204,5504.240619,,3,0.15,0.85
0.949999991,0.050000009,,4,156.3433748,52.67142247,,4,0.2,0.8
0.949999991,0.050000009,,5,11389.54558,5509.143932,,5,0.25,0.75
0.949999991,0.050000009,,6,114.5742751,38.06466445,,6,0.3,0.7
0.949999991,0.050000009,,7,11381.0785,5499.337305,,7,0.35,0.65
0.949999991,0.050000009,,8,113.8577765,38.0920016,,8,0.4,0.6
0.949999991,0.050000009,,9,11393.1611,5518.504981,,9,0.45,0.55
0.949999991,0.050000009,,10,232.2336717,78.00358368,,10,0.5,0.5
0.949999991,0.050000009,,11,11399.84845,5531.050767,,11,0.55,0.45
0.949999991,0.050000009,,12,169.4453039,56.29967386,,12,0.6,0.4
0.949999991,0.050000009,,13,11386.47375,5505.959194,,13,0.65,0.35
0.949999991,0.050000009,,14,167.7866236,56.50748274,,14,0.7,0.3
0.949999991,0.050000009,,,,,,15,0.75,0.25
0.949999991,0.050000009,,,,,,16,0.8,0.2
0.949999991,0.050000009,,,,,,17,0.85,0.15
0.949999991,0.050000009,,,,,,18,0.9,0.1
0.949999991,0.050000009,,,,,,19,0.95,0.05
0.949999991,0.050000009,,,,,,20,1,0
0.949999991,0.050000009,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.849999993,0.150000007,,,,,,,,
0.849999993,0.150000007,,,,,,,,
0.849999993,0.150000007,,,,,,,,
0.849999993,0.150000007,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.899999992,0.100000008,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.949999991,0.050000009,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
0.99999999,1.00E-08,,,,,,,,
