Date,Last Price,Log Returns,Scaled Prices
2004-05-27,1984.5,-0.0011281112385846735,194.85492660415335
2004-05-26,1976.15,-0.00421648586522172,194.03505326721978
2004-05-25,1964.65,-0.005836394967608096,192.90588639599392
2004-05-24,1922.98,-0.021438046271611905,188.8143747852128
2004-05-21,1912.09,-0.005679181485435621,187.7451028523737
2004-05-20,1896.59,-0.008139347790577277,186.22318228680837
2004-05-19,1898.17,0.0008327272825171852,186.37831999607246
2004-05-18,1897.82,-0.00018440512277005826,186.34395404781773
2004-05-17,1876.64,-0.0112229152292177,184.26432323629044
2004-05-14,1904.25,0.014605286479702493,186.9753056114684
2004-05-13,1926.03,0.011372659307851305,189.11384947714663
2004-05-12,1925.59,-0.00022847529191042713,189.0706465707693
2004-05-11,1931.35,0.0029868259719578985,189.63621189061809
2004-05-10,1896.07,-0.01843591727612552,186.17212430654425
2004-05-07,1917.96,0.011478798203891924,188.32146889881682
2004-05-06,1937.74,0.010260224355306685,190.26363591732533
2004-05-05,1957.26,0.010023190460452325,192.1802739457018
2004-05-04,1950.48,-0.0034700398712623924,191.51455643379646
2004-05-03,1938.72,-0.006047534629846625,190.3598605724385
2004-04-30,1920.15,-0.00962465351298409,188.5365015464677
2004-04-29,1958.78,0.019918522472951315,192.32952034955076
2004-04-28,1989.54,0.01558162577584904,195.34979625902105
2004-04-27,2032.53,0.021377866241608465,199.57091658893415
2004-04-26,2036.77,0.0020838972473865526,199.98723550493395
2004-04-23,2049.77,0.006362372008135291,201.26368501153712
2004-04-22,2032.91,-0.00825932762012368,199.6082281898964
2004-04-21,1995.63,-0.018508474149388533,195.94776375865285
2004-04-20,1978.63,-0.008555103936545835,194.27856055771025
2004-04-19,2020.43,0.02090567401840055,198.38283666355736
2004-04-16,1995.74,-0.012295451162772844,195.95856448524717
2004-04-15,2002.17,0.0032166834892706636,196.58991604889783
2004-04-14,2024.85,0.011264031367946372,198.8168294958024
2004-04-13,2030.08,0.0025795774033733443,199.33035495115124
2004-04-12,2065.48,0.017287443778120856,202.80622514605525
2004-04-08,2052.88,-0.006118959641083297,201.56905100888608
2004-04-07,2050.24,-0.0012868258127000387,201.309833570622
2004-04-06,2059.9,0.004700578465366758,202.25833374245178
2004-04-05,2079.12,0.009287289333971112,204.14551524375275
2004-04-02,2057.17,-0.010613475383817262,201.9902793460651
2004-04-01,2015.01,-0.02070709371855208,197.8506554077274
2004-03-31,1994.22,-0.010371161718878915,195.80931808139817
2004-03-30,2000.63,0.0032091345112522764,196.43870587657716
2004-03-29,1992.57,-0.004036868148693578,195.6473071824832
2004-03-26,1960.02,-0.016470585537170714,192.451273994796
2004-03-25,1967.17,0.003641284429897297,193.15332122342775
2004-03-24,1909.48,-0.029765008019371944,187.48883106681723
2004-03-23,1901.8,-0.004030147559315695,186.73474397368548
2004-03-22,1909.9,0.004250078543764943,187.53007020472285
2004-03-19,1940.47,0.015879327107339084,190.531690313712
2004-03-18,1962.44,0.011258385184336648,192.68888997987136
2004-03-17,1976.76,0.0072705438061067456,194.09494820560656
2004-03-16,1943.09,-0.01717965131867469,190.7889439835043
2004-03-15,1939.2,-0.0020039725532212944,190.40699101575925
2004-03-12,1984.73,0.02320736784358218,194.8775099415779
2004-03-11,1943.89,-0.020791764661288445,190.86749472237224
2004-03-10,1964.15,0.010368461686137202,192.85679218420148
2004-03-09,1995.16,0.015664665865902285,195.90161519956797
2004-03-08,2008.78,0.006803324991731341,197.23894152879376
2004-03-05,2047.63,0.019155454174120717,201.05356178506554
2004-03-04,2055.11,0.0036463477031181686,201.78801119348032
2004-03-03,2033.36,-0.010639777316905472,199.65241298050958
2004-03-02,2039.65,0.0030886273298369304,200.27001816485836
2004-03-01,2057.8,0.008859226450479346,202.05213805292357
2004-02-27,2029.82,-0.013690331788028382,199.30482596101916
2004-02-26,2032.57,0.0013538830196324822,199.57484412587755
2004-02-25,2022.98,-0.0047293303619025595,198.63321714369874
2004-02-24,2005.44,-0.008708183775100744,196.91099219402034
2004-02-23,2007.52,0.0010366413750789785,197.1152241150768
2004-02-20,2037.93,0.015034457381983871,200.10113407629242
2004-02-19,2045.96,0.003932530184956964,200.88958711767884
2004-02-18,2076.47,0.01480221960068244,203.88531592125284
2004-02-17,2080.35,0.0018668121914410002,204.2662870047621
2004-02-13,2053.56,-0.012961276393093135,201.63581913692371
2004-02-12,2073.61,0.009716177299830809,203.6044970298002
2004-02-11,2089.66,0.007710323622094789,205.18042122833714
2004-02-10,2075.33,-0.006881196134816256,203.77338111836613
2004-02-09,2060.57,-0.007137533625833119,202.32411998625363
2004-02-06,2064.01,0.00166804901232028,202.66188816338553
2004-02-05,2019.56,-0.021771026664494705,198.2974127350385
2004-02-04,2014.14,-0.0026873606177425543,197.76523147920858
2004-02-03,2066.21,0.025523705937449594,202.87790269527224
2004-02-02,2063.15,-0.0014820701319892588,202.57744611910255
2004-01-30,2066.15,0.0014530310356839961,202.87201138985714
2004-01-29,2068.23,0.0010061969027946461,203.07624331091364
2004-01-28,2077.37,0.0044095015484446245,203.97368550247924
2004-01-27,2116.04,0.01844374683009843,207.77063184250574
2004-01-26,2153.83,0.01770123527647733,211.4811723697776
2004-01-23,2123.87,-0.014007756452038474,208.53944719917519
2004-01-22,2119.01,-0.002290897751303577,208.0622514605528
2004-01-21,2142.45,0.011001035512410207,210.3637881093819
2004-01-20,2147.98,0.002577831621696219,210.90677009180618
2004-01-16,2140.46,-0.0035071064106621777,210.168393146448
2004-01-15,2109.08,-0.014768925758920318,207.0872404143551
2004-01-14,2111.13,0.0009715157118911249,207.28852668270412
2004-01-13,2096.44,-0.0069826810665860085,205.8461387402425
2004-01-12,2111.78,0.007290525659595731,207.3523491580343
2004-01-09,2086.92,-0.011841898926009974,204.91138494771465
2004-01-08,2100.25,0.006367090437205061,206.22023663410084
2004-01-07,2077.68,-0.010804498669328547,204.00412391379055
2004-01-06,2057.37,-0.009823418495654119,202.00991703078205
2004-01-05,2047.36,-0.00487730975887546,201.0270509106976
2004-01-02,2006.68,-0.020069543190143663,197.03274583926554
2003-12-31,2003.37,-0.001650852608687037,196.70774215719965
2003-12-30,2009.88,0.003244256256111399,197.3469487947371
2003-12-29,2006.48,-0.0016930757263674768,197.01310815454858
2003-12-26,1973.14,-0.016755760614708175,193.73950611222938
2003-12-24,1969.23,-0.001983579056262674,193.35558937601257
2003-12-23,1974.78,0.0028143963445233463,193.90053512690852
2003-12-22,1955.8,-0.009657682847389442,192.0369188472679
2003-12-19,1951.02,-0.0024470041543514427,191.56757818253226
